Week,Sales,iso_anomaly,rolling_mean,rolling_std,z_score,zscore_anomaly
2015-12-20,23416.453,False,14630.620075,7923.1570600370005,1.1088803185934788,False
2015-12-27,10632.52,False,11496.4368875,7363.92237521252,-0.11731748971281997,False
2016-01-03,15880.6606,False,9517.3317625,8020.2193531637695,0.7934108229832679,False
2016-01-10,1973.444,False,9158.4172625,7895.8803099151255,-0.9099648146233402,False
2016-01-17,1720.158,False,8443.22045,8169.654211694079,-0.8229310905688738,False
2016-01-24,358.522,True,5775.144575,5690.222666472135,-0.951917507010009,False
2016-01-31,10314.516,False,5043.146325,5342.110250711739,0.9867579341511504,False
2016-02-07,3249.4900000000002,False,3289.756375,3114.341238521,-0.012929339438449651,False
2016-02-14,2071.846,False,3801.3577999999998,3202.147267792553,-0.5401100122394633,False
2016-02-21,4776.534,False,4258.29405,3122.565360317944,0.1659660856377499,False
2016-02-28,1853.5410000000002,False,5877.2458,4035.777204338304,-0.9970086544110198,False
2016-03-06,6066.2554,False,5214.545675,3616.5653153237085,0.23550237607799587,False
2016-03-13,5375.648,False,5167.557425000001,3648.048545903528,0.057041613449379296,False
2016-03-20,13310.136,False,5712.780425,3439.2518483227786,2.209014026903847,True
2016-03-27,5012.915,False,6548.627425,3953.3364624741603,-0.3884598337574556,False
2016-04-03,2873.5840000000003,False,6892.39005,3589.5848173204417,-1.1195740606569546,False
2016-04-10,6433.63,False,7609.8089375,3955.7465011341974,-0.29733425465023205,False
2016-04-17,11463.31,False,7909.7209375,3851.7478314751033,0.9225913060718416,False
2016-04-24,4603.642,False,6859.086625,3270.7483923009386,-0.6895805957771388,False
2016-05-01,11805.6065,False,6784.7435,3325.0150250904853,1.5100271614151173,False
2016-05-08,7774.9439999999995,False,7244.442625,2938.825635493058,0.18051475003926035,False
2016-05-15,4905.0615,False,7617.6068749999995,3009.838616176983,-0.9012261854907698,False
2016-05-22,4418.17,False,6753.496625,2727.074858849476,-0.8563485587576606,False
2016-05-29,6551.177,False,7138.97275,2594.505791716958,-0.2265540327088715,False
2016-06-05,9418.944,False,6443.6103125,1783.9687899602752,1.6678171189117346,False
2016-06-12,4550.428,False,5973.6130625000005,1876.0329342971122,-0.7586141141137382,False
2016-06-19,7687.451,False,5896.888625,1937.5202515614676,0.924151566187227,False
2016-06-26,6242.707,False,6640.38725,2379.7761103092794,-0.16710826210803348,False
2016-07-03,4014.966,False,6315.882,2563.5781986901443,-0.8975407893450056,False
2016-07-10,4291.266,False,6080.990875,2312.4248174160234,-0.773960243602599,False
2016-07-17,10366.159,False,5991.924775,2392.1459326059717,1.8285816786414728,False
2016-07-24,3955.135,False,5940.11665,2354.3689226685015,-0.8431056113967776,False
2016-07-31,7539.815,False,6045.488525,2388.4634738996674,0.6256434278059938,False
2016-08-07,3837.8992,False,7515.302524999999,4020.682889891796,-0.9146215769080374,False
2016-08-14,7272.986000000001,False,7999.14965,3804.362790871696,-0.19087655145360446,False
2016-08-21,7085.682000000001,False,7733.872275,3687.9426335589897,-0.17575931607549802,False
2016-08-28,15773.478,False,10251.4754,6524.009519196845,0.8464124069334283,False
2016-09-04,8162.043,False,11598.54415,6980.702889736665,-0.49228583486234523,False
2016-09-11,8243.94,False,12317.716124999999,6333.305868941961,-0.6432305985689842,False
2016-09-18,24095.96,False,11907.035999999998,6796.727429160975,1.7933518928100767,False
2016-09-25,18316.364999999998,False,12230.5564375,6592.992902125025,0.9230722151298612,False
2016-10-02,9591.275,False,10957.4934375,6791.441007543725,-0.2011676809063711,False
2016-10-09,3987.545,False,10702.5735625,6947.832783575504,-0.9664925411524227,False
2016-10-16,9673.8455,False,11608.6894375,7053.270033020892,-0.2743187101077587,False
2016-10-23,5588.974,False,12092.3630875,8088.591595560879,-0.8040199595525557,False
2016-10-30,6122.684,False,11687.2092125,7808.628224220755,-0.7126123888495536,False
2016-11-06,15492.867,False,12176.30125,7781.08388191267,0.4262344167384498,False
2016-11-13,27965.3492,False,14266.870625,7508.634586990142,1.8243634600003986,False
2016-11-20,15075.134,False,15017.0329375,7280.527450140078,0.007980336987656303,False
2016-11-27,13504.011299999998,False,15732.7286875,6456.059778405551,-0.3452132514253806,False
2016-12-04,20712.1,False,17822.7740625,5542.334542788115,0.5213192951803483,False
2016-12-11,15675.144,False,17188.8928375,6107.998942729757,-0.2478305663922532,False
2016-12-18,11314.54,False,14414.4251875,5527.07939060861,-0.5608541090919011,False
2016-12-25,22843.047,False,12801.8468125,6994.038636155691,1.435679828188538,False
2017-01-01,10421.8172,False,11517.27715,7749.571823437293,-0.14135748076906182,False
2017-01-08,5769.608,False,9261.02115,7304.947054079316,-0.4779518761946787,False
2017-01-15,2174.507,False,9542.424149999999,7623.736646150021,-0.966444342449944,False
2017-01-22,3227.454,False,8605.8119,7832.337152710388,-0.6866862081056885,False
2017-01-29,2662.052,False,6115.4448999999995,5469.806029339209,-0.6313556424992997,False
2017-02-05,17926.368,False,5141.22875,5284.147247009852,2.4195274378916567,True
2017-02-12,3821.642,False,6222.465,6231.192617603392,-0.3852910907002891,False
2017-02-19,2920.111,False,7716.799499999999,6547.194282857387,-0.7326326809270404,False
2017-02-26,2628.088,False,9176.235,6702.952638692607,-0.9769048586440854,False
2017-03-05,14419.498,False,9415.412875,6467.299972155394,0.7737518201637181,False
2017-03-12,14129.183,False,8067.8445,5489.847102291768,1.1040996929531353,False
2017-03-19,14902.938,False,8799.436625,5226.824351029124,1.1677265132887553,False
2017-03-26,4575.475,False,10372.2675,5096.434629599982,-1.1374211426812686,False
2017-04-02,7145.821,False,10932.157000000001,4309.392317943138,-0.8786241123219921,False
2017-04-09,9674.378999999999,False,9477.1005,4889.788067743592,0.040345000083210826,False
2017-04-16,15502.758000000002,False,8980.753999999999,4539.062600805829,1.436861434526622,False
2017-04-23,7107.204000000001,False,7713.83225,4036.611130630295,-0.15028156797092268,False
2017-04-30,2779.046,False,8238.229000000001,3838.2891602280165,-1.42229591677655,False
2017-05-07,10158.411,False,10265.959125000001,6524.022835720657,-0.016484939999159457,False
2017-05-14,4767.564,False,10565.035375000001,6547.827191048813,-0.8854038455574113,False
2017-05-21,8770.649000000001,False,9991.317875,6247.571636750237,-0.19538293371773927,False
2017-05-28,23367.662000000004,False,10442.1325,6138.9033724787105,2.105511150077127,True
2017-06-04,12066.989,False,11407.63775,5313.4083772053355,0.12409195815413591,False
2017-06-11,10913.018,False,11090.018125,5472.320318228277,-0.03234462069232566,False
2017-06-18,10713.721,False,11690.451375,4914.610371369015,-0.19874014442530927,False
2017-06-25,10503.088,False,11148.118375,5488.700773425519,-0.11751968300458732,False
2017-07-02,7617.454,False,9441.769624999999,2399.9721602871364,-0.7601403279535273,False
2017-07-09,9571.029999999999,False,9174.592999999999,2174.3365520845746,0.18232550044744858,False
2017-07-16,4431.985,False,8441.1605,2473.2164940840917,-1.6210370218660222,False
2017-07-23,9716.872,False,7950.9244375,2343.705833439456,0.7534851589751008,False
2017-07-30,9929.576,False,7111.024937499999,2497.3663373501927,1.1286093755434363,False
2017-08-06,5045.558,False,7966.3463125,3616.561205018908,-0.8076147884478371,False
2017-08-13,6791.8325,False,8964.8415375,4971.6984830521005,-0.43707578907037836,False
2017-08-20,3783.892,False,10275.9678625,4988.573594446938,-1.3013892126853044,False
2017-08-27,14460.025,False,11127.367862500001,5440.302352852574,0.6125867500273307,False
2017-09-03,17558.9918,False,11617.2527375,5493.229971597433,1.0816476086421956,False
2017-09-10,14920.9956,False,12205.70065,4909.853079104196,0.5530297762994175,False
2017-09-17,16528.072,False,14908.2338375,7006.675006152696,0.23118500017163476,False
2017-09-24,13848.655,False,15365.122462500001,6256.687195438111,-0.24237546406438387,False
2017-10-01,9753.1413,False,15109.5160875,6340.158404895525,-0.844832959278131,False
2017-10-08,28412.098,False,13742.872737500002,6891.136042359403,2.128709282813334,True
2017-10-15,7439.001,False,13917.9217625,6942.9298142509215,-0.9331681200638806,False
2017-10-22,12415.174,False,14431.9505125,7306.490541076643,-0.2760253368100327,False
2017-10-29,6625.844999999999,False,14281.0831375,7332.669036812736,-1.0439906804831702,False
2017-11-05,16321.3878,False,16482.904975,8352.499998592146,-0.019337584558781845,False
2017-11-12,20640.302,False,15846.987975,7460.563282651115,0.6424868797971905,False
2017-11-19,12641.716,False,17287.2381,6676.486527430436,-0.6958034111075949,False
2017-11-26,27367.716,False,18916.56635,6904.253660539992,1.2240497040688134,False
2017-12-03,23324.762,False,20331.8666,4892.154695349298,0.6117744810574323,False
2017-12-10,18961.002,False,20299.21625,4923.5155567988995,-0.2718005527883539,False
2017-12-17,25449.8,True,18851.8015,6314.478680147168,1.044899956784116,False
2017-12-24,17948.247,False,18188.169374999998,7267.449034206979,-0.0330132862123578,False
2017-12-31,16060.185,False,16479.550875,6349.8744564702865,-0.06604317579423685,False
2018-01-07,9060.984,False,14748.466375,6099.938124170367,-0.9323836175426019,False
2018-01-14,7332.659,False,13100.382124999998,6562.763713323598,-0.8788558261347239,False
2018-01-21,13698.768,False,10595.37575,4749.832078235894,0.6533688347047023,False
2018-01-28,9476.086,False,9057.8468,3953.7690885143593,0.10578240424181035,False
2018-02-04,5776.3279999999995,False,7614.042675,3033.194762450812,-0.6058676804239014,False
2018-02-11,5409.749,False,7251.942424999999,3008.5928680372313,-0.6123106401571122,False
2018-02-18,5648.0154,False,7206.0363,3009.9868059945275,-0.5176171858617882,False
2018-02-25,4509.7519999999995,False,6591.081675,1720.2098080649507,-1.2099278037144032,False
2018-03-04,6164.182,False,8660.308925,7131.46753697852,-0.3500158855182233,False
2018-03-11,6965.41,False,10361.1309,7923.916206823481,-0.4285407381107666,False
2018-03-18,8779.131000000001,False,10953.863337499999,7674.039719786773,-0.2833882045062472,False
2018-03-25,26029.904,False,10885.7110375,7730.108079156144,1.9591178813315133,False
2018-04-01,19382.9038,False,11275.961787499999,7435.426666088108,1.0903129539928862,False
2018-04-08,10151.6085,False,11167.0181125,7526.846937301309,-0.13490504336787626,False
2018-04-15,5102.797,False,11747.182087500001,7333.105758151156,-0.9060806303133426,False
2018-04-22,7631.758000000001,False,12121.350087499999,7235.74835064693,-0.6204737740911892,False
2018-04-29,5292.6326,False,10689.0643375,4820.14790090381,-1.1195572933536195,False
2018-05-06,11606.7218,False,8810.8503625,3759.275031129289,0.7437262276232336,False
2018-05-13,11772.475,False,8364.634974999999,3789.135377481079,0.8993714094389118,False
2018-05-20,14571.618,False,8536.9591,3648.332068814955,1.6540870694262673,False
2018-05-27,4357.192,False,9469.896349999999,4282.875904409713,-1.1937549590768861,False
2018-06-03,6581.8854,False,9598.1842125,4153.286851980924,-0.7262437967802214,False
2018-06-10,6481.39,False,10304.993012500001,4948.872605552159,-0.7726210224547477,False
2018-06-17,15095.256000000001,False,10282.163887499999,4941.551876649813,0.9740041656231886,False
2018-06-24,6318.9355,False,9710.566762500002,4629.094538679415,-0.7326770352518153,False
2018-07-01,17261.1922,False,10527.9558875,4095.3277856422224,1.6441263471280618,False
2018-07-08,11589.842,False,10907.5804625,3807.9614381307756,0.17916713406501933,False
2018-07-15,9998.841,False,10748.1102125,4039.477441261792,-0.18548666836123084,False
2018-07-22,10896.305,False,10252.2694625,3654.778170155151,0.1762174084214418,False
2018-07-29,9618.882,False,12240.221775,5205.804246707449,-0.5035417489349387,False
2018-08-05,5205.628,False,11998.83175,4979.582056990513,-1.3642116290590012,False
2018-08-12,11128.529999999999,False,13168.428,5886.127976846259,-0.34656025285623543,False
2018-08-19,22222.553999999996,False,14127.578875,5920.932190897098,1.3671791643628846,False
2018-08-26,15330.072,False,15286.315875,6102.511437296482,0.007170183202374235,False
2018-09-02,20946.612,False,17347.00975,6672.167117718641,0.5394952174445508,False
2018-09-09,17672.048000000003,False,18233.314,5119.142491149046,-0.10964062847838679,False
2018-09-16,20166.201,False,19534.197,4314.892214959813,0.1464704026229974,False
2018-09-23,26104.432999999997,False,18820.106625,4278.988358749756,1.7023477897771955,False
2018-09-30,12296.062,False,18562.6999,4570.907758917881,-1.3709832336418808,False
2018-10-07,21535.594,False,18636.28215,4619.248632508429,0.6276587559274904,False
2018-10-14,16509.831,False,20054.459525,5856.7621523045,-0.6052198181900337,False
2018-10-21,13270.8182,False,20035.628149999997,5856.593734404843,-1.1550758438748778,False
2018-10-28,21535.27,False,20594.1299,6674.007114185578,0.14101574719625495,False
2018-11-04,29017.466999999997,True,21833.718275,5772.669890699935,1.2444412829795415,False
2018-11-11,20015.55,False,23641.631525,7631.524059842462,-0.4751451343881179,False
2018-11-18,30572.447,True,24270.057775,7152.298738083018,0.8811697407775203,False
2018-11-25,22212.769,False,24054.05975,7547.121999124996,-0.24397256996951647,False
2018-12-02,35998.9,True,23794.2845,7680.787898465494,1.5889796283058797,False
2018-12-09,21537.241,False,22068.46185,7887.846949121244,-0.067346749173319,False
2018-12-16,11542.833999999999,False,,,,False
2018-12-23,19457.068,False,,,,False
2018-12-30,15210.8858,False,,,,False
